,loannumber,loanamount,totaldue,termdays,perf_loannumber,perf_loanamount,perf_totaldue,perf_termdays,longitude_gps,latitude_gps,age,loanlifewithdelta,firstrepaymentlapsewithdelta,flag,good_bad_flag
7710,1,10000.0,11500.0,15,2,10000.0,11500.0,15,3.3475501,6.5257544,31.0,4.8990277777777775,9.68275462962963,1.0,Bad
7711,6,30000.0,34500.0,30,7,30000.0,34500.0,30,7.456973,10.4504331,43.5,30.28928240740741,-0.6091203703703704,0.0,Good
7712,3,20000.0,21900.0,15,7,30000.0,34500.0,30,7.456973,10.4504331,43.5,8.903912037037037,5.512928240740741,0.0,Good
7713,5,30000.0,34500.0,30,7,30000.0,34500.0,30,7.456973,10.4504331,43.5,33.466875,-3.873310185185185,0.0,Good
7714,1,10000.0,11500.0,15,7,30000.0,34500.0,30,7.456973,10.4504331,43.5,16.930300925925927,-0.4622222222222222,0.0,Good
7715,2,10000.0,11500.0,15,7,30000.0,34500.0,30,7.456973,10.4504331,43.5,15.050381944444444,-0.6549421296296296,0.0,Good
7716,4,15000.0,16125.0,15,7,30000.0,34500.0,30,7.456973,10.4504331,43.5,13.058113425925926,1.5646412037037036,0.0,Good
7717,1,10000.0,11500.0,15,3,10000.0,12500.0,30,7.4979879,9.0461632,39.1,10.412847222222222,4.086006944444445,0.0,Good
7718,2,10000.0,13000.0,30,3,10000.0,12500.0,30,7.4979879,9.0461632,39.1,28.558333333333334,2.557986111111111,0.0,Good
7719,3,10000.0,11500.0,15,5,15000.0,16687.5,15,3.8796679,7.3351928,40.1,13.270474537037037,2.2970717592592593,0.0,Good
7720,2,10000.0,13000.0,30,5,15000.0,16687.5,15,3.8796679,7.3351928,40.1,22.25087962962963,7.4196990740740745,0.0,Good
7721,4,20000.0,24500.0,30,5,15000.0,16687.5,15,3.8796679,7.3351928,40.1,20.56792824074074,8.634618055555556,0.0,Good
7722,1,10000.0,11500.0,15,5,15000.0,16687.5,15,3.8796679,7.3351928,40.1,10.925752314814815,5.632037037037037,0.0,Good
7723,4,20000.0,22250.0,15,6,30000.0,39000.0,60,7.5330129,6.423788,35.1,15.796226851851852,-0.5679861111111111,0.0,Good
7724,5,20000.0,24500.0,30,6,30000.0,39000.0,60,7.5330129,6.423788,35.1,28.705289351851853,0.7205902777777777,0.0,Good
7725,1,10000.0,11500.0,15,6,30000.0,39000.0,60,7.5330129,6.423788,35.1,10.95949074074074,3.622777777777778,0.0,Good
7726,3,10000.0,11500.0,15,6,30000.0,39000.0,60,7.5330129,6.423788,35.1,17.39466435185185,-0.8698148148148148,0.0,Good
7727,2,10000.0,13000.0,30,6,30000.0,39000.0,60,7.5330129,6.423788,35.1,29.759131944444444,-0.36015046296296294,0.0,Good
7728,4,15000.0,16687.5,15,6,10000.0,11500.0,15,8.5647352,11.9775901,39.3,20.381157407407407,-5.545694444444444,0.0,Good
7729,5,10000.0,11500.0,15,6,10000.0,11500.0,15,8.5647352,11.9775901,39.3,25.334641203703704,-8.542627314814816,0.0,Good
7730,3,10000.0,11500.0,15,6,10000.0,11500.0,15,8.5647352,11.9775901,39.3,20.291238425925926,-2.4810300925925928,0.0,Good
7731,2,10000.0,11500.0,15,6,10000.0,11500.0,15,8.5647352,11.9775901,39.3,8.648217592592593,6.298391203703703,0.0,Good
7732,1,10000.0,11500.0,15,6,10000.0,11500.0,15,8.5647352,11.9775901,39.3,8.153171296296296,6.902268518518518,0.0,Good
7733,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3817655,6.6070859,38.6,34.01346064814815,-3.6360300925925926,1.0,Bad
7734,1,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3817655,6.6070859,38.6,32.19863425925926,-1.807337962962963,1.0,Bad
7735,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3434611,6.6234917,32.8,29.088125,2.309710648148148,1.0,Bad
7736,1,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3434611,6.6234917,32.8,22.925046296296298,6.568611111111111,1.0,Bad
7737,2,10000.0,11500.0,15,4,10000.0,12500.0,30,6.2989408,5.1853975,40.3,13.832569444444445,1.4624884259259259,0.0,Good
7738,3,10000.0,11500.0,15,4,10000.0,12500.0,30,6.2989408,5.1853975,40.3,21.01670138888889,-4.315567129629629,0.0,Good
7739,1,10000.0,13000.0,30,4,10000.0,12500.0,30,6.2989408,5.1853975,40.3,29.23517361111111,0.2516550925925926,0.0,Good
7740,8,40000.0,44800.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,31.020185185185184,0.0,0.0,Good
7741,4,20000.0,23800.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,26.868530092592593,2.629351851851852,0.0,Good
7742,5,30000.0,34400.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,19.061041666666668,11.572962962962963,0.0,Good
7743,10,40000.0,44800.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,27.93290509259259,2.444861111111111,0.0,Good
7744,2,10000.0,11500.0,15,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,2.4522916666666665,13.364791666666667,0.0,Good
7745,7,30000.0,34400.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,26.953738425925927,2.565891203703704,0.0,Good
7746,9,40000.0,44800.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,28.220092592592593,2.3470138888888887,0.0,Good
7747,6,30000.0,34400.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,7.010208333333333,22.60355324074074,0.0,Good
7748,11,50000.0,52500.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,29.038391203703704,1.5235185185185185,0.0,Good
7749,3,20000.0,24500.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,28.420729166666668,0.8892129629629629,0.0,Good
7750,1,10000.0,13000.0,30,12,50000.0,55000.0,60,7.4897981,6.4471635,40.3,23.09494212962963,6.575138888888889,0.0,Good
7751,2,10000.0,13000.0,30,7,10000.0,11500.0,30,6.2905478,4.9305353,45.5,28.985694444444444,2.2360069444444446,0.0,Good
7752,4,15000.0,18350.0,30,7,10000.0,11500.0,30,6.2905478,4.9305353,45.5,22.93744212962963,6.44025462962963,0.0,Good
7753,3,10000.0,13000.0,30,7,10000.0,11500.0,30,6.2905478,4.9305353,45.5,30.358333333333334,-0.8467708333333334,0.0,Good
7754,6,10000.0,12250.0,30,7,10000.0,11500.0,30,6.2905478,4.9305353,45.5,29.069849537037037,2.4895949074074073,0.0,Good
7755,1,10000.0,13000.0,30,7,10000.0,11500.0,30,6.2905478,4.9305353,45.5,31.997835648148147,-0.6361574074074074,0.0,Good
7756,5,20000.0,23800.0,30,7,10000.0,11500.0,30,6.2905478,4.9305353,45.5,29.836840277777778,-0.4092824074074074,0.0,Good
7757,2,10000.0,11500.0,15,4,20000.0,24500.0,30,3.1561623,6.4797215,36.6,16.746423611111112,-0.17180555555555554,0.0,Good
7758,3,10000.0,11500.0,15,4,20000.0,24500.0,30,3.1561623,6.4797215,36.6,17.23896990740741,-1.8572337962962964,0.0,Good
7759,1,10000.0,11500.0,15,4,20000.0,24500.0,30,3.1561623,6.4797215,36.6,18.44476851851852,-0.7383564814814815,0.0,Good
7760,5,20000.0,23800.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,20.264375,9.21050925925926,0.0,Good
7761,6,20000.0,23800.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,26.892280092592593,2.240648148148148,0.0,Good
7762,7,20000.0,23800.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,27.163645833333334,2.2053935185185187,0.0,Good
7763,2,10000.0,13000.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,29.106365740740742,0.16895833333333332,0.0,Good
7764,3,10000.0,13000.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,29.645590277777778,-0.5283449074074074,0.0,Good
7765,1,10000.0,13000.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,21.919050925925927,7.447719907407407,0.0,Good
7766,4,10000.0,13000.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,29.17591435185185,1.2002546296296297,0.0,Good
7767,8,30000.0,34500.0,30,9,30000.0,34500.0,30,3.3101166,6.5274068,40.3,19.76908564814815,9.420590277777778,0.0,Good
7768,8,15000.0,18200.0,30,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,30.319664351851852,-0.7598958333333333,0.0,Good
7769,3,10000.0,12250.0,30,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,30.334189814814813,-0.6886342592592593,0.0,Good
7770,7,15000.0,18350.0,30,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,23.684166666666666,5.601898148148148,0.0,Good
7771,1,5000.0,6500.0,30,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,28.591828703703705,1.0348842592592593,0.0,Good
7772,6,20000.0,21900.0,15,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,12.290740740740741,2.744525462962963,0.0,Good
7773,2,10000.0,11500.0,15,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,14.742407407407407,-0.4401157407407407,0.0,Good
7774,5,20000.0,23800.0,30,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,41.526666666666664,-11.99144675925926,0.0,Good
7775,4,10000.0,11450.0,15,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,11.568668981481482,2.577476851851852,0.0,Good
7776,9,30000.0,34500.0,30,10,20000.0,23000.0,30,3.8905106,7.4203426,31.5,34.19425925925926,-3.949537037037037,0.0,Good
7777,1,10000.0,13000.0,30,2,10000.0,13000.0,30,3.2792292,6.6404349,44.1,30.575833333333332,2.181388888888889,0.0,Good
7778,4,20000.0,23800.0,30,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,26.84715277777778,2.6689351851851852,1.0,Bad
7779,2,10000.0,13000.0,30,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,28.364409722222224,2.3044560185185183,1.0,Bad
7780,8,30000.0,34500.0,30,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,26.098113425925927,3.1937037037037035,1.0,Bad
7781,6,30000.0,36800.0,60,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,28.927210648148147,3.423263888888889,1.0,Bad
7782,5,20000.0,23800.0,30,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,19.01699074074074,11.174513888888889,1.0,Bad
7783,1,10000.0,13000.0,30,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,27.104421296296298,2.0980555555555553,1.0,Bad
7784,7,30000.0,34500.0,30,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,27.144814814814815,2.6469791666666667,1.0,Bad
7785,3,10000.0,13000.0,30,9,40000.0,48000.0,60,3.4708909,6.4480535,37.3,27.744872685185186,2.597638888888889,1.0,Bad
7786,1,10000.0,13000.0,30,8,10000.0,11500.0,15,3.2519197,6.6947221,41.2,33.14130787037037,-1.946585648148148,0.0,Good
7787,2,10000.0,13000.0,30,8,10000.0,11500.0,15,3.2519197,6.6947221,41.2,49.94385416666667,-19.0,0.0,Good
7788,6,10000.0,13000.0,30,8,10000.0,11500.0,15,3.2519197,6.6947221,41.2,28.221944444444443,1.2309027777777777,0.0,Good
7789,4,10000.0,13000.0,30,8,10000.0,11500.0,15,3.2519197,6.6947221,41.2,30.783657407407407,-0.019363425925925926,0.0,Good
7790,7,10000.0,11500.0,15,8,10000.0,11500.0,15,3.2519197,6.6947221,41.2,12.573715277777778,1.5887037037037037,0.0,Good
7791,5,10000.0,11500.0,15,8,10000.0,11500.0,15,3.2519197,6.6947221,41.2,21.08605324074074,-6.4362152777777775,0.0,Good
7792,3,10000.0,11500.0,15,8,10000.0,11500.0,15,3.2519197,6.6947221,41.2,14.956342592592593,1.0,0.0,Good
7793,2,10000.0,13000.0,30,7,30000.0,34500.0,30,8.5381079,7.6802317,44.5,28.851400462962964,3.0,0.0,Good
7794,3,10000.0,13000.0,30,7,30000.0,34500.0,30,8.5381079,7.6802317,44.5,20.271967592592592,9.296388888888888,0.0,Good
7795,5,20000.0,24500.0,30,7,30000.0,34500.0,30,8.5381079,7.6802317,44.5,28.012962962962963,1.4391087962962963,0.0,Good
7796,6,20000.0,24500.0,30,7,30000.0,34500.0,30,8.5381079,7.6802317,44.5,29.999641203703703,-0.5373958333333333,0.0,Good
7797,4,20000.0,23800.0,30,7,30000.0,34500.0,30,8.5381079,7.6802317,44.5,33.19731481481482,-1.690925925925926,0.0,Good
7798,1,10000.0,11500.0,15,7,30000.0,34500.0,30,8.5381079,7.6802317,44.5,16.505358796296296,-0.7404513888888888,0.0,Good
7799,1,10000.0,13000.0,30,2,10000.0,13000.0,30,4.4556788,12.2871913,36.2,25.935659722222223,4.532708333333333,0.0,Good
7800,7,10000.0,13000.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,29.85622685185185,-0.3206712962962963,0.0,Good
7801,3,10000.0,13000.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,34.341087962962966,3.0,0.0,Good
7802,6,10000.0,13000.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,29.571180555555557,-0.46555555555555556,0.0,Good
7803,4,10000.0,13000.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,28.227847222222223,1.1928125,0.0,Good
7804,2,10000.0,13000.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,34.34203703703704,-4.552210648148148,0.0,Good
7805,5,10000.0,13000.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,31.639583333333334,-0.9189236111111111,0.0,Good
7806,1,10000.0,13000.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,30.73928240740741,-0.5360532407407408,0.0,Good
7807,8,10000.0,12250.0,30,9,10000.0,12250.0,30,3.3598455,6.5569536,41.9,30.54767361111111,-0.8327199074074074,0.0,Good
7808,2,10000.0,13000.0,30,3,10000.0,13000.0,30,7.273175,9.1000983,46.6,28.34125,1.4893518518518518,0.0,Good
7809,1,10000.0,13000.0,30,3,10000.0,13000.0,30,7.273175,9.1000983,46.6,28.044270833333332,1.1992361111111112,0.0,Good
7810,1,10000.0,13000.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,25.82601851851852,5.23994212962963,0.0,Good
7811,6,10000.0,13000.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,29.682118055555556,-0.043194444444444445,0.0,Good
7812,8,20000.0,24500.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,6.120277777777778,23.40851851851852,0.0,Good
7813,2,10000.0,13000.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,34.424537037037034,-5.0057986111111115,0.0,Good
7814,7,20000.0,24500.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,14.931087962962962,14.305127314814815,0.0,Good
7815,3,10000.0,13000.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,102.29844907407407,-72.26597222222222,0.0,Good
7816,5,10000.0,13000.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,32.14674768518518,-2.922627314814815,0.0,Good
7817,4,10000.0,13000.0,30,9,20000.0,24500.0,30,7.3705547,5.1146482,43.6,18.968761574074072,10.23236111111111,0.0,Good
7818,1,10000.0,11500.0,15,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,12.034444444444444,2.032974537037037,0.0,Good
7819,11,50000.0,57500.0,90,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,48.77556712962963,-0.7269097222222223,0.0,Good
7820,6,30000.0,34400.0,30,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,30.31652777777778,1.4102777777777777,0.0,Good
7821,4,20000.0,24500.0,30,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,26.053333333333335,4.471087962962963,0.0,Good
7822,3,20000.0,24500.0,30,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,25.555081018518518,4.59800925925926,0.0,Good
7823,5,20000.0,23800.0,30,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,14.804270833333334,14.693078703703703,0.0,Good
7824,9,40000.0,47600.0,60,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,30.016041666666666,-0.5270023148148149,0.0,Good
7825,12,50000.0,57500.0,90,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,29.204097222222224,0.2717013888888889,0.0,Good
7826,2,10000.0,11500.0,15,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,8.101944444444445,6.553726851851851,0.0,Good
7827,7,30000.0,36800.0,60,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,36.91914351851852,0.09127314814814814,0.0,Good
7828,8,30000.0,36800.0,60,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,29.121550925925927,0.4503240740740741,0.0,Good
7829,10,40000.0,47600.0,60,13,50000.0,57000.5,90,3.5760217,6.4722633,37.8,26.32386574074074,5.18394675925926,0.0,Good
7830,1,10000.0,11500.0,15,7,30000.0,34500.0,30,5.1821507,7.2562259,45.5,13.170335648148148,3.414884259259259,0.0,Good
7831,4,20000.0,24500.0,30,7,30000.0,34500.0,30,5.1821507,7.2562259,45.5,28.581574074074073,0.7507523148148149,0.0,Good
7832,3,10000.0,11500.0,15,7,30000.0,34500.0,30,5.1821507,7.2562259,45.5,6.819513888888889,8.62837962962963,0.0,Good
7833,6,20000.0,21750.0,15,7,30000.0,34500.0,30,5.1821507,7.2562259,45.5,15.02954861111111,-0.19925925925925925,0.0,Good
7834,2,10000.0,11500.0,15,7,30000.0,34500.0,30,5.1821507,7.2562259,45.5,15.797673611111112,-1.583611111111111,0.0,Good
7835,5,20000.0,22250.0,15,7,30000.0,34500.0,30,5.1821507,7.2562259,45.5,15.376747685185185,-0.981099537037037,0.0,Good
7836,1,10000.0,11500.0,15,3,10000.0,11500.0,15,3.3603867,6.5792033,34.7,17.64050925925926,-2.5047800925925925,0.0,Good
7837,2,10000.0,11500.0,15,3,10000.0,11500.0,15,3.3603867,6.5792033,34.7,20.819108796296295,-5.208773148148148,0.0,Good
7838,5,10000.0,11500.0,15,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,8.647766203703704,6.070752314814815,0.0,Good
7839,1,10000.0,11500.0,15,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,14.691354166666667,-0.014548611111111111,0.0,Good
7840,2,10000.0,11500.0,15,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,14.414861111111112,-0.021342592592592594,0.0,Good
7841,8,20000.0,24500.0,30,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,21.752777777777776,7.458611111111111,0.0,Good
7842,3,10000.0,11500.0,15,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,15.993148148148148,-1.3338310185185185,0.0,Good
7843,6,10000.0,11500.0,15,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,15.976597222222223,-0.5595486111111111,0.0,Good
7844,7,20000.0,24500.0,30,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,28.14837962962963,1.1830092592592591,0.0,Good
7845,4,15000.0,18350.0,30,9,20000.0,24500.0,30,6.3556025,4.9456819,37.8,36.115405092592596,-5.0,0.0,Good
7846,2,10000.0,13000.0,30,4,20000.0,24500.0,30,3.1986676,6.493532,40.0,30.12957175925926,-0.6460185185185185,0.0,Good
7847,3,10000.0,13000.0,30,4,20000.0,24500.0,30,3.1986676,6.493532,40.0,29.94275462962963,-0.5622569444444444,0.0,Good
7848,1,10000.0,13000.0,30,4,20000.0,24500.0,30,3.1986676,6.493532,40.0,29.01820601851852,0.46792824074074074,0.0,Good
7849,4,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,28.457060185185185,2.6210416666666667,0.0,Good
7850,3,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,40.921724537037036,-10.876828703703703,0.0,Good
7851,1,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,25.58884259259259,4.530185185185185,0.0,Good
7852,7,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,33.37252314814815,-2.9003703703703705,0.0,Good
7853,5,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,25.763252314814814,4.883576388888889,0.0,Good
7854,8,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,26.64033564814815,3.4924768518518516,0.0,Good
7855,2,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,21.775717592592592,9.000960648148148,0.0,Good
7856,6,10000.0,13000.0,30,9,10000.0,13000.0,30,7.4454033,10.6004121,29.2,37.08671296296296,-7.752083333333333,0.0,Good
7857,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.4176509,6.4601936,54.5,25.569409722222222,4.079375,0.0,Good
7858,1,10000.0,11500.0,15,3,10000.0,13000.0,30,3.4176509,6.4601936,54.5,14.901898148148149,-0.1777662037037037,0.0,Good
7859,1,10000.0,11500.0,15,2,10000.0,13000.0,30,7.8921853,5.0263922,38.6,7.057453703703704,7.512962962962963,0.0,Good
7860,1,10000.0,11500.0,15,2,10000.0,11500.0,15,3.2327531,6.5201744,35.8,14.94875,-0.5207060185185185,0.0,Good
7861,1,10000.0,13000.0,30,2,10000.0,13000.0,30,3.2813874,6.4504378,39.5,25.978194444444444,3.289976851851852,0.0,Good
7862,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.353836,6.5075679,38.5,26.19443287037037,4.412708333333334,0.0,Good
7863,1,10000.0,13000.0,30,3,10000.0,13000.0,30,3.353836,6.5075679,38.5,30.005902777777777,-0.43265046296296295,0.0,Good
7864,1,10000.0,11500.0,15,3,10000.0,13000.0,30,8.7962242,6.6599293,36.2,8.930462962962963,5.666805555555555,0.0,Good
7865,2,10000.0,13000.0,30,3,10000.0,13000.0,30,8.7962242,6.6599293,36.2,22.1559375,9.034618055555555,0.0,Good
7866,3,10000.0,13000.0,30,4,20000.0,24500.0,30,7.4501583,9.0678883,34.9,24.72052083333333,4.607708333333333,0.0,Good
7867,1,10000.0,11500.0,15,4,20000.0,24500.0,30,7.4501583,9.0678883,34.9,12.349976851851851,2.339375,0.0,Good
7868,2,10000.0,13000.0,30,4,20000.0,24500.0,30,7.4501583,9.0678883,34.9,21.339918981481482,9.254641203703704,0.0,Good
7869,1,10000.0,13000.0,30,3,10000.0,13000.0,30,3.310545,6.6723217,30.0,9.59818287037037,19.67883101851852,1.0,Bad
7870,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.310545,6.6723217,30.0,28.271770833333335,2.401712962962963,1.0,Bad
7871,1,10000.0,13000.0,30,3,10000.0,13000.0,30,3.5232499,6.6304903,42.0,29.087314814814814,2.6053703703703706,0.0,Good
7872,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.5232499,6.6304903,42.0,31.030694444444446,-0.5277662037037038,0.0,Good
7873,1,10000.0,13000.0,30,2,10000.0,13000.0,30,3.4845443,6.5548277,43.2,30.120046296296298,-0.5741666666666667,1.0,Bad
7874,1,10000.0,13000.0,30,3,10000.0,13000.0,30,5.6301086,6.3376363,39.3,30.348125,-0.7279282407407407,0.0,Good
7875,2,10000.0,13000.0,30,3,10000.0,13000.0,30,5.6301086,6.3376363,39.3,29.310347222222223,-0.2025810185185185,0.0,Good
7876,1,10000.0,11500.0,15,2,10000.0,11000.0,15,3.5837272,6.5892969,42.7,13.032800925925926,2.2987962962962962,0.0,Good
7877,1,10000.0,11500.0,15,2,10000.0,13000.0,30,7.4215817,9.0371033,38.4,21.32116898148148,-6.889756944444445,0.0,Good
7878,1,10000.0,13000.0,30,2,10000.0,13000.0,30,3.361269,6.6168343,42.5,26.95232638888889,2.262372685185185,0.0,Good
7879,2,30000.0,39000.0,60,3,30000.0,39000.0,60,3.3027339,6.6511226,30.3,39.08285879629629,-0.6570833333333334,1.0,Bad
7880,1,10000.0,13000.0,30,2,10000.0,13000.0,30,4.7253357,7.6454715,30.6,32.159247685185186,-1.8982523148148147,0.0,Good
7881,1,10000.0,11500.0,15,2,10000.0,11500.0,15,3.373377,6.6085236,39.5,19.705983796296298,0.0,0.0,Good
7882,1,10000.0,13000.0,30,2,10000.0,13000.0,30,3.6019685,6.6644824,41.9,20.992847222222224,8.614814814814816,0.0,Good
7883,1,10000.0,11500.0,15,3,20000.0,24500.0,30,7.3956748,9.0628923,43.6,11.871030092592592,2.6909722222222223,0.0,Good
7884,2,10000.0,13000.0,30,3,20000.0,24500.0,30,7.3956748,9.0628923,43.6,8.122581018518519,21.29709490740741,0.0,Good
7885,1,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3330677,6.4948986,37.5,30.181770833333335,-0.8463194444444444,1.0,Bad
7886,2,10000.0,13000.0,30,3,10000.0,13000.0,30,3.3330677,6.4948986,37.5,29.714108796296298,-0.23689814814814814,1.0,Bad
7887,1,10000.0,13000.0,30,2,10000.0,11500.0,15,3.3371601,6.6341039,35.4,22.665717592592593,6.5904745370370375,0.0,Good
7888,1,10000.0,13000.0,30,2,10000.0,13000.0,30,3.2666303,6.5771961,32.9,29.708460648148147,-0.557488425925926,0.0,Good
7889,3,10000.0,13000.0,30,8,30000.0,34500.0,30,3.4899724,6.5779495,43.3,28.179988425925927,1.2574652777777777,0.0,Good
7890,1,10000.0,13000.0,30,8,30000.0,34500.0,30,3.4899724,6.5779495,43.3,11.509224537037037,18.151412037037037,0.0,Good
7891,2,10000.0,13000.0,30,8,30000.0,34500.0,30,3.4899724,6.5779495,43.3,24.349976851851853,5.418541666666667,0.0,Good
7892,5,20000.0,23800.0,30,8,30000.0,34500.0,30,3.4899724,6.5779495,43.3,29.324421296296297,2.2114930555555556,0.0,Good
7893,4,10000.0,12900.0,30,8,30000.0,34500.0,30,3.4899724,6.5779495,43.3,25.913402777777776,4.28900462962963,0.0,Good
7894,6,20000.0,24500.0,30,8,30000.0,34500.0,30,3.4899724,6.5779495,43.3,27.535520833333333,2.463912037037037,0.0,Good
7895,7,25000.0,28750.0,30,8,30000.0,34500.0,30,3.4899724,6.5779495,43.3,30.373796296296295,-0.460625,0.0,Good
7896,4,10000.0,13000.0,30,5,10000.0,13000.0,30,3.3844048,6.5358295,35.4,29.01446759259259,0.33957175925925925,0.0,Good
7897,1,10000.0,13000.0,30,5,10000.0,13000.0,30,3.3844048,6.5358295,35.4,14.175162037037037,17.335787037037036,0.0,Good
7898,2,10000.0,13000.0,30,5,10000.0,13000.0,30,3.3844048,6.5358295,35.4,36.98996527777778,-3.0,0.0,Good
7899,3,10000.0,13000.0,30,5,10000.0,13000.0,30,3.3844048,6.5358295,35.4,18.946898148148147,10.467071759259259,0.0,Good
7900,1,10000.0,13000.0,30,4,20000.0,24500.0,30,3.3929224,6.5179593,42.9,26.999444444444446,2.63931712962963,1.0,Bad
7901,3,10000.0,13000.0,30,4,20000.0,24500.0,30,3.3929224,6.5179593,42.9,15.074502314814815,16.58271990740741,1.0,Bad
7902,2,10000.0,13000.0,30,4,20000.0,24500.0,30,3.3929224,6.5179593,42.9,9.005694444444444,20.672303240740742,1.0,Bad
7903,3,10000.0,13000.0,30,5,20000.0,24500.0,30,3.4672483,6.4374075,41.3,25.45074074074074,4.086469907407407,0.0,Good
7904,2,10000.0,13000.0,30,5,20000.0,24500.0,30,3.4672483,6.4374075,41.3,17.908402777777777,11.472511574074074,0.0,Good
7905,4,15000.0,18375.0,30,5,20000.0,24500.0,30,3.4672483,6.4374075,41.3,27.858055555555556,1.7290625,0.0,Good
7906,1,10000.0,13000.0,30,5,20000.0,24500.0,30,3.4672483,6.4374075,41.3,25.96704861111111,3.7361921296296297,0.0,Good
