,birthdate,good_bad_flag,age
6713,1986-05-19,Good,36.6
6714,1986-05-19,Good,36.6
6715,1986-05-19,Good,36.6
6716,1986-05-19,Good,36.6
6717,1986-05-19,Good,36.6
6718,1986-05-19,Good,36.6
6719,1986-05-19,Good,36.6
6720,1986-05-19,Good,36.6
6721,1986-05-19,Good,36.6
6722,1987-02-14,Bad,35.8
6723,1987-02-14,Bad,35.8
6724,1987-02-14,Bad,35.8
6725,1993-11-19,Good,29.1
6726,1993-11-19,Good,29.1
6727,1993-11-19,Good,29.1
6728,1993-11-19,Good,29.1
6729,1993-11-19,Good,29.1
6730,1993-11-19,Good,29.1
6731,1993-11-19,Good,29.1
6732,1993-11-19,Good,29.1
6733,1993-11-19,Good,29.1
6734,1993-11-19,Good,29.1
6735,1987-05-09,Good,35.6
6736,1982-07-27,Good,40.4
6737,1982-07-27,Good,40.4
6738,1982-07-27,Good,40.4
6739,1982-07-27,Good,40.4
6740,1982-07-27,Good,40.4
6741,1982-07-27,Good,40.4
6742,1982-07-27,Good,40.4
6743,1982-07-27,Good,40.4
6744,1982-07-27,Good,40.4
6745,1982-07-27,Good,40.4
6746,1982-07-27,Good,40.4
6747,1982-07-27,Good,40.4
6748,1982-07-27,Good,40.4
6749,1982-07-27,Good,40.4
6750,1982-07-27,Good,40.4
6751,1982-07-27,Good,40.4
6752,1982-07-27,Good,40.4
6753,1982-07-27,Good,40.4
6754,1984-01-01,Good,38.9
6755,1984-01-01,Good,38.9
6756,1984-01-01,Good,38.9
6757,1992-08-16,Good,30.3
6758,1992-08-16,Good,30.3
6759,1992-08-16,Good,30.3
6760,1992-08-16,Good,30.3
6761,1992-08-16,Good,30.3
6762,1992-08-16,Good,30.3
6763,1992-08-16,Good,30.3
6764,1992-08-16,Good,30.3
6765,1992-08-16,Good,30.3
6766,1992-08-16,Good,30.3
6767,1992-08-16,Good,30.3
6768,1991-04-05,Good,31.7
6769,1991-04-05,Good,31.7
6770,1987-11-15,Good,35.1
6771,1987-11-15,Good,35.1
6772,1987-11-15,Good,35.1
6773,1987-11-15,Good,35.1
6774,1987-11-15,Good,35.1
6775,1987-11-15,Good,35.1
6776,1987-11-15,Good,35.1
6777,1987-11-15,Good,35.1
6778,1986-06-17,Good,36.5
6779,1986-06-17,Good,36.5
6780,1986-06-17,Good,36.5
6781,1986-06-17,Good,36.5
6782,1986-06-17,Good,36.5
6783,1986-06-17,Good,36.5
6784,1986-06-17,Good,36.5
6785,1986-06-17,Good,36.5
6786,1978-12-28,Good,44.0
6787,1978-12-28,Good,44.0
6788,1978-12-28,Good,44.0
6789,1988-06-14,Good,34.5
6790,1988-06-14,Good,34.5
6791,1988-06-14,Good,34.5
6792,1993-09-27,Good,29.2
6793,1993-09-27,Good,29.2
6794,1993-09-27,Good,29.2
6795,1993-09-27,Good,29.2
6796,1993-09-27,Good,29.2
6797,1990-11-06,Bad,32.1
6798,1990-11-06,Bad,32.1
6799,1990-11-06,Bad,32.1
6800,1987-01-06,Bad,35.9
6801,1992-11-24,Good,30.0
6802,1992-11-24,Good,30.0
6803,1992-11-24,Good,30.0
6804,1992-11-24,Good,30.0
6805,1992-11-24,Good,30.0
6806,1969-10-17,Good,53.2
6807,1969-10-17,Good,53.2
6808,1969-10-17,Good,53.2
6809,1969-10-17,Good,53.2
6810,1969-10-17,Good,53.2
6811,1969-10-17,Good,53.2
6812,1972-02-15,Good,50.8
6813,1972-02-15,Good,50.8
6814,1984-01-02,Good,38.9
6815,1984-01-02,Good,38.9
6816,1984-01-02,Good,38.9
6817,1984-01-02,Good,38.9
6818,1984-01-02,Good,38.9
6819,1984-01-02,Good,38.9
6820,1984-01-02,Good,38.9
6821,1984-01-02,Good,38.9
6822,1984-01-02,Good,38.9
6823,1989-06-25,Good,33.5
6824,1989-06-25,Good,33.5
6825,1987-06-29,Good,35.5
6826,1987-06-29,Good,35.5
6827,1987-06-29,Good,35.5
6828,1987-06-29,Good,35.5
6829,1987-06-29,Good,35.5
6830,1987-06-29,Good,35.5
6831,1987-06-29,Good,35.5
6832,1989-02-25,Bad,33.8
6833,1989-02-25,Bad,33.8
6834,1989-02-25,Bad,33.8
6835,1989-02-25,Bad,33.8
6836,1989-02-25,Bad,33.8
6837,1989-02-25,Bad,33.8
6838,1989-02-25,Bad,33.8
6839,1989-02-25,Bad,33.8
6840,1989-02-25,Bad,33.8
6841,1989-02-25,Bad,33.8
6842,1989-02-25,Bad,33.8
6843,1965-05-17,Good,57.6
6844,1965-05-17,Good,57.6
6845,1965-05-17,Good,57.6
6846,1965-05-17,Good,57.6
6847,1991-02-14,Good,31.8
6848,1991-02-14,Good,31.8
6849,1991-02-14,Good,31.8
6850,1978-08-26,Good,44.3
6851,1978-08-26,Good,44.3
6852,1978-08-26,Good,44.3
6853,1985-09-29,Good,37.2
6854,1985-09-29,Good,37.2
6855,1985-09-29,Good,37.2
6856,1985-09-29,Good,37.2
6857,1987-05-05,Bad,35.6
6858,1987-05-05,Bad,35.6
6859,1987-05-05,Bad,35.6
6860,1987-05-05,Bad,35.6
6861,1987-05-05,Bad,35.6
6862,1987-05-05,Bad,35.6
6863,1987-05-05,Bad,35.6
6864,1987-05-05,Bad,35.6
6865,1987-05-05,Bad,35.6
6866,1987-05-05,Bad,35.6
6867,1987-05-05,Bad,35.6
6868,1987-05-05,Bad,35.6
6869,1987-05-05,Bad,35.6
6870,1987-05-05,Bad,35.6
6871,1987-05-05,Bad,35.6
6872,1987-05-05,Bad,35.6
6873,1986-09-26,Bad,36.2
6874,1991-05-28,Bad,31.5
6875,1991-05-28,Bad,31.5
6876,1991-05-28,Bad,31.5
6877,1994-05-23,Bad,28.6
6878,1994-05-23,Bad,28.6
6879,1994-05-23,Bad,28.6
6880,1994-05-23,Bad,28.6
6881,1994-05-23,Bad,28.6
6882,1994-05-23,Bad,28.6
6883,1994-05-23,Bad,28.6
6884,1994-05-23,Bad,28.6
6885,1975-05-25,Bad,47.6
6886,1975-05-25,Bad,47.6
6887,1975-05-25,Bad,47.6
6888,1975-05-25,Bad,47.6
6889,1975-05-25,Bad,47.6
6890,1975-05-25,Bad,47.6
6891,1975-05-25,Bad,47.6
6892,1975-05-25,Bad,47.6
6893,1975-05-25,Bad,47.6
6894,1975-05-25,Bad,47.6
6895,1975-05-25,Bad,47.6
6896,1975-05-25,Bad,47.6
6897,1975-05-25,Bad,47.6
6898,1992-03-13,Good,30.8
6899,1992-03-13,Good,30.8
6900,1992-03-13,Good,30.8
6901,1992-03-13,Good,30.8
6902,1992-03-13,Good,30.8
6903,1992-03-13,Good,30.8
6904,1992-03-13,Good,30.8
6905,1992-03-13,Good,30.8
6906,1992-03-13,Good,30.8
6907,1992-03-13,Good,30.8
6908,1992-03-13,Good,30.8
6909,1992-03-13,Good,30.8
6910,1992-03-13,Good,30.8
6911,1992-03-13,Good,30.8
6912,1992-03-13,Good,30.8
6913,1983-06-15,Good,39.5
6914,1983-06-15,Good,39.5
6915,1983-06-15,Good,39.5
6916,1983-06-15,Good,39.5
6917,1983-06-15,Good,39.5
6918,1983-06-15,Good,39.5
6919,1983-06-15,Good,39.5
6920,1983-06-15,Good,39.5
6921,1983-06-15,Good,39.5
6922,1983-06-15,Good,39.5
6923,1983-06-15,Good,39.5
6924,1983-06-15,Good,39.5
6925,1983-06-15,Good,39.5
6926,1983-06-15,Good,39.5
6927,1983-06-15,Good,39.5
6928,1982-11-20,Good,40.1
6929,1984-05-21,Good,38.6
6930,1982-11-26,Good,40.0
6931,1982-11-26,Good,40.0
6932,1981-10-22,Bad,41.1
6933,1979-02-10,Good,43.8
6934,1979-02-10,Good,43.8
6935,1982-02-03,Good,40.9
6936,1991-02-13,Good,31.8
6937,1990-10-03,Good,32.2
6938,1995-05-20,Good,27.6
6939,1995-05-20,Good,27.6
6940,1995-05-20,Good,27.6
6941,1995-05-20,Good,27.6
6942,1995-05-20,Good,27.6
6943,1987-05-14,Good,35.6
6944,1984-07-27,Good,38.4
6945,1984-07-27,Good,38.4
6946,1984-07-27,Good,38.4
6947,1984-07-27,Good,38.4
6948,1970-06-05,Good,52.5
6949,1984-02-26,Good,38.8
6950,1984-02-26,Good,38.8
6951,1989-06-03,Good,33.5
6952,1989-06-03,Good,33.5
6953,1989-06-03,Good,33.5
6954,1984-05-14,Bad,38.6
6955,1984-05-14,Bad,38.6
6956,1983-05-15,Bad,39.6
6957,1983-05-15,Bad,39.6
6958,1983-05-15,Bad,39.6
6959,1990-10-17,Good,32.2
6960,1990-10-17,Good,32.2
6961,1990-10-17,Good,32.2
6962,1990-10-17,Good,32.2
6963,1980-11-28,Bad,42.0
6964,1980-11-28,Bad,42.0
6965,1980-11-28,Bad,42.0
6966,1980-11-28,Bad,42.0
6967,1980-11-28,Bad,42.0
6968,1980-11-28,Bad,42.0
6969,1980-11-28,Bad,42.0
6970,1980-11-28,Bad,42.0
6971,1980-11-28,Bad,42.0
6972,1980-11-28,Bad,42.0
6973,1980-11-28,Bad,42.0
6974,1980-11-28,Bad,42.0
6975,1980-11-28,Bad,42.0
6976,1980-11-28,Bad,42.0
6977,1991-09-04,Bad,31.3
6978,1991-09-04,Bad,31.3
6979,1991-09-04,Bad,31.3
6980,1980-04-14,Bad,42.7
6981,1980-04-14,Bad,42.7
6982,1980-04-14,Bad,42.7
6983,1980-04-14,Bad,42.7
6984,1980-04-14,Bad,42.7
6985,1983-12-30,Good,39.0
6986,1983-12-30,Good,39.0
6987,1983-12-30,Good,39.0
6988,1983-12-30,Good,39.0
6989,1983-12-30,Good,39.0
6990,1983-12-30,Good,39.0
6991,1983-12-30,Good,39.0
6992,1983-12-30,Good,39.0
6993,1983-12-30,Good,39.0
6994,1983-12-30,Good,39.0
6995,1983-12-30,Good,39.0
6996,1984-04-20,Good,38.6
6997,1984-04-20,Good,38.6
6998,1984-04-20,Good,38.6
6999,1984-04-20,Good,38.6
7000,1984-04-20,Good,38.6
7001,1984-04-20,Good,38.6
7002,1984-04-20,Good,38.6
7003,1984-04-20,Good,38.6
7004,1984-04-20,Good,38.6
7005,1984-04-20,Good,38.6
7006,1984-04-20,Good,38.6
7007,1982-01-19,Good,40.9
7008,1989-05-26,Good,33.5
7009,1989-05-26,Good,33.5
7010,1989-05-26,Good,33.5
7011,1989-05-26,Good,33.5
7012,1989-05-26,Good,33.5
7013,1989-05-26,Good,33.5
7014,1989-05-26,Good,33.5
7015,1989-05-26,Good,33.5
7016,1989-05-26,Good,33.5
7017,1987-05-19,Bad,35.6
7018,1987-05-19,Bad,35.6
7019,1987-05-19,Bad,35.6
7020,1987-05-19,Bad,35.6
7021,1987-05-19,Bad,35.6
7022,1987-05-19,Bad,35.6
7023,1987-05-19,Bad,35.6
7024,1984-12-07,Good,38.0
7025,1984-12-07,Good,38.0
7026,1984-12-07,Good,38.0
7027,1984-12-07,Good,38.0
7028,1991-09-30,Good,31.2
7029,1993-09-14,Good,29.2
7030,1993-09-14,Good,29.2
7031,1993-09-14,Good,29.2
7032,1993-09-14,Good,29.2
7033,1967-09-17,Good,55.2
7034,1967-09-17,Good,55.2
7035,1967-09-17,Good,55.2
7036,1967-09-17,Good,55.2
7037,1967-09-17,Good,55.2
7038,1967-09-17,Good,55.2
7039,1967-09-17,Good,55.2
7040,1975-07-01,Good,47.5
7041,1982-05-17,Good,40.6
7042,1979-07-04,Bad,43.4
7043,1979-06-16,Bad,43.5
7044,1990-06-08,Bad,32.5
7045,1981-02-06,Good,41.8
7046,1978-03-08,Bad,44.8
7047,1988-03-12,Good,34.8
7048,1988-03-12,Good,34.8
7049,1988-03-12,Good,34.8
7050,1988-03-12,Good,34.8
7051,1988-03-12,Good,34.8
7052,1988-03-12,Good,34.8
7053,1988-03-12,Good,34.8
7054,1988-03-12,Good,34.8
7055,1988-03-12,Good,34.8
7056,1988-03-12,Good,34.8
7057,1988-03-12,Good,34.8
7058,1976-05-21,Good,46.6
7059,1976-05-21,Good,46.6
7060,1976-05-21,Good,46.6
7061,1976-05-21,Good,46.6
7062,1976-05-21,Good,46.6
7063,1976-05-21,Good,46.6
7064,1976-05-21,Good,46.6
7065,1976-05-21,Good,46.6
7066,1964-11-24,Good,58.1
7067,1964-11-24,Good,58.1
7068,1964-11-24,Good,58.1
7069,1964-11-24,Good,58.1
7070,1964-11-24,Good,58.1
7071,1964-11-24,Good,58.1
7072,1964-11-24,Good,58.1
7073,1964-11-24,Good,58.1
7074,1964-11-24,Good,58.1
7075,1964-11-24,Good,58.1
7076,1992-10-05,Good,30.2
7077,1992-10-05,Good,30.2
7078,1992-10-05,Good,30.2
7079,1992-10-05,Good,30.2
7080,1992-10-05,Good,30.2
7081,1992-10-05,Good,30.2
7082,1992-10-05,Good,30.2
7083,1992-10-05,Good,30.2
7084,1970-11-24,Good,52.1
7085,1970-11-24,Good,52.1
7086,1970-11-24,Good,52.1
7087,1970-11-24,Good,52.1
7088,1970-11-24,Good,52.1
7089,1970-11-24,Good,52.1
7090,1970-11-24,Good,52.1
7091,1978-02-12,Good,44.8
7092,1978-02-12,Good,44.8
7093,1978-02-12,Good,44.8
7094,1978-02-12,Good,44.8
7095,1978-02-12,Good,44.8
7096,1978-02-12,Good,44.8
7097,1978-02-12,Good,44.8
7098,1978-02-12,Good,44.8
7099,1978-02-12,Good,44.8
7100,1989-11-15,Good,33.1
7101,1973-01-03,Good,49.9
7102,1973-01-03,Good,49.9
7103,1973-01-03,Good,49.9
7104,1973-01-03,Good,49.9
7105,1973-01-03,Good,49.9
7106,1973-01-03,Good,49.9
7107,1973-01-03,Good,49.9
7108,1973-01-03,Good,49.9
7109,1973-01-03,Good,49.9
7110,1973-01-03,Good,49.9
7111,1973-01-03,Good,49.9
7112,1973-01-03,Good,49.9
7113,1973-01-03,Good,49.9
7114,1973-01-03,Good,49.9
7115,1983-12-20,Good,39.0
7116,1983-12-20,Good,39.0
7117,1983-12-20,Good,39.0
7118,1983-12-20,Good,39.0
7119,1983-12-20,Good,39.0
7120,1983-12-20,Good,39.0
7121,1983-12-20,Good,39.0
7122,1983-12-20,Good,39.0
7123,1985-07-29,Good,37.4
7124,1985-07-29,Good,37.4
7125,1985-07-29,Good,37.4
7126,1985-07-29,Good,37.4
7127,1985-07-29,Good,37.4
7128,1985-07-29,Good,37.4
7129,1969-09-22,Good,53.2
7130,1976-03-29,Good,46.7
7131,1976-03-29,Good,46.7
7132,1976-03-29,Good,46.7
7133,1976-03-29,Good,46.7
7134,1976-03-29,Good,46.7
7135,1976-03-29,Good,46.7
7136,1976-03-29,Good,46.7
7137,1976-03-29,Good,46.7
7138,1976-03-29,Good,46.7
7139,1976-03-29,Good,46.7
7140,1981-02-19,Good,41.8
7141,1981-02-19,Good,41.8
7142,1981-02-19,Good,41.8
7143,1981-02-19,Good,41.8
7144,1981-02-19,Good,41.8
7145,1981-02-19,Good,41.8
7146,1981-02-19,Good,41.8
7147,1981-02-19,Good,41.8
7148,1973-08-06,Good,49.4
7149,1973-08-06,Good,49.4
7150,1973-08-06,Good,49.4
7151,1973-08-06,Good,49.4
7152,1973-08-06,Good,49.4
7153,1985-05-12,Good,37.6
7154,1982-08-09,Good,40.3
7155,1982-08-09,Good,40.3
7156,1982-08-09,Good,40.3
7157,1982-08-09,Good,40.3
7158,1982-08-09,Good,40.3
7159,1982-08-09,Good,40.3
7160,1983-09-15,Good,39.2
7161,1983-09-15,Good,39.2
7162,1983-09-15,Good,39.2
7163,1983-09-15,Good,39.2
7164,1983-09-15,Good,39.2
7165,1983-09-15,Good,39.2
7166,1983-09-15,Good,39.2
7167,1973-03-21,Good,49.7
7168,1973-03-21,Good,49.7
7169,1990-04-01,Good,32.7
7170,1990-04-01,Good,32.7
7171,1983-03-09,Good,39.8
7172,1983-03-09,Good,39.8
7173,1983-03-09,Good,39.8
7174,1983-03-09,Good,39.8
7175,1983-03-09,Good,39.8
7176,1983-03-09,Good,39.8
7177,1983-03-09,Good,39.8
7178,1983-03-09,Good,39.8
7179,1983-03-09,Good,39.8
7180,1967-10-13,Good,55.2
7181,1967-10-13,Good,55.2
7182,1967-10-13,Good,55.2
7183,1967-10-13,Good,55.2
7184,1967-10-13,Good,55.2
7185,1967-10-13,Good,55.2
7186,1967-10-13,Good,55.2
7187,1967-10-13,Good,55.2
7188,1967-10-13,Good,55.2
7189,1984-04-21,Good,38.6
7190,1984-04-21,Good,38.6
7191,1989-11-17,Good,33.1
7192,1989-11-17,Good,33.1
7193,1989-11-17,Good,33.1
7194,1989-11-17,Good,33.1
7195,1989-11-17,Good,33.1
7196,1989-11-17,Good,33.1
7197,1989-11-17,Good,33.1
7198,1989-11-17,Good,33.1
7199,1989-11-17,Good,33.1
7200,1978-02-03,Good,44.9
7201,1978-02-03,Good,44.9
7202,1978-02-03,Good,44.9
7203,1978-02-03,Good,44.9
7204,1978-02-03,Good,44.9
7205,1978-02-03,Good,44.9
7206,1978-02-03,Good,44.9
7207,1978-02-03,Good,44.9
7208,1978-02-03,Good,44.9
7209,1981-02-13,Good,41.8
7210,1981-02-13,Good,41.8
7211,1981-02-13,Good,41.8
7212,1981-02-13,Good,41.8
7213,1981-02-13,Good,41.8
7214,1981-02-13,Good,41.8
7215,1981-02-13,Good,41.8
7216,1981-02-13,Good,41.8
7217,1982-11-12,Bad,40.1
7218,1987-05-19,Good,35.6
7219,1987-05-19,Good,35.6
7220,1987-05-19,Good,35.6
7221,1990-11-03,Good,32.1
7222,1984-11-25,Bad,38.0
7223,1981-10-24,Bad,41.1
7224,1977-05-06,Good,45.6
7225,1987-12-25,Good,35.0
7226,1987-12-25,Good,35.0
7227,1987-12-25,Good,35.0
7228,1974-02-14,Good,48.8
7229,1974-02-14,Good,48.8
7230,1974-02-14,Good,48.8
7231,1978-08-20,Bad,44.3
7232,1978-08-20,Bad,44.3
7233,1978-08-20,Bad,44.3
7234,1984-02-25,Good,38.8
7235,1981-04-11,Good,41.7
7236,1978-05-24,Good,44.6
7237,1978-05-24,Good,44.6
7238,1978-05-24,Good,44.6
7239,1978-05-24,Good,44.6
7240,1985-11-18,Good,37.1
7241,1985-11-18,Good,37.1
7242,1985-11-18,Good,37.1
7243,1985-11-18,Good,37.1
7244,1992-12-09,Good,30.0
7245,1992-12-09,Good,30.0
7246,1992-12-09,Good,30.0
7247,1992-12-09,Good,30.0
7248,1985-11-12,Good,37.1
7249,1985-11-12,Good,37.1
7250,1985-11-12,Good,37.1
7251,1985-11-12,Good,37.1
7252,1984-05-03,Bad,38.6
7253,1984-05-03,Bad,38.6
7254,1984-05-03,Bad,38.6
7255,1984-05-03,Bad,38.6
7256,1984-05-03,Bad,38.6
7257,1984-05-03,Bad,38.6
7258,1984-05-03,Bad,38.6
7259,1984-05-03,Bad,38.6
7260,1968-11-19,Good,54.1
7261,1968-11-19,Good,54.1
7262,1968-11-19,Good,54.1
7263,1968-11-19,Good,54.1
7264,1968-11-19,Good,54.1
7265,1968-11-19,Good,54.1
7266,1968-11-19,Good,54.1
7267,1982-05-12,Good,40.6
7268,1982-05-12,Good,40.6
7269,1982-05-06,Good,40.6
7270,1989-09-02,Good,33.3
7271,1989-09-02,Good,33.3
7272,1989-09-02,Good,33.3
7273,1989-09-02,Good,33.3
7274,1989-09-02,Good,33.3
7275,1989-09-02,Good,33.3
7276,1989-09-02,Good,33.3
7277,1989-09-02,Good,33.3
7278,1992-07-12,Good,30.4
7279,1992-07-12,Good,30.4
7280,1992-07-12,Good,30.4
7281,1992-07-12,Good,30.4
7282,1979-10-15,Good,43.2
7283,1979-10-15,Good,43.2
7284,1979-10-15,Good,43.2
7285,1979-10-15,Good,43.2
7286,1989-02-21,Good,33.8
7287,1989-02-21,Good,33.8
7288,1989-02-21,Good,33.8
7289,1989-02-21,Good,33.8
7290,1989-02-21,Good,33.8
7291,1989-02-21,Good,33.8
7292,1989-02-21,Good,33.8
7293,1989-02-21,Good,33.8
7294,1989-02-21,Good,33.8
7295,1989-02-21,Good,33.8
7296,1989-02-21,Good,33.8
7297,1989-02-21,Good,33.8
7298,1981-10-12,Good,41.2
7299,1981-10-12,Good,41.2
7300,1978-03-01,Good,44.8
7301,1978-03-01,Good,44.8
7302,1978-03-01,Good,44.8
7303,1978-03-01,Good,44.8
7304,1978-03-01,Good,44.8
7305,1985-06-03,Good,37.5
7306,1989-10-17,Bad,33.2
7307,1989-10-17,Bad,33.2
7308,1989-10-17,Bad,33.2
7309,1989-10-17,Bad,33.2
7310,1989-10-17,Bad,33.2
7311,1988-12-24,Good,34.0
7312,1988-12-24,Good,34.0
7313,1988-12-24,Good,34.0
7314,1993-05-24,Good,29.6
7315,1993-05-24,Good,29.6
7316,1993-05-24,Good,29.6
7317,1993-05-24,Good,29.6
7318,1988-10-22,Good,34.1
7319,1988-10-22,Good,34.1
7320,1988-10-22,Good,34.1
7321,1988-10-22,Good,34.1
7322,1988-10-22,Good,34.1
7323,1988-10-22,Good,34.1
7324,1988-10-22,Good,34.1
7325,1981-11-11,Good,41.1
7326,1981-11-11,Good,41.1
7327,1981-11-11,Good,41.1
7328,1981-11-11,Good,41.1
7329,1981-11-11,Good,41.1
7330,1987-01-28,Bad,35.9
7331,1987-01-28,Bad,35.9
7332,1987-01-28,Bad,35.9
7333,1980-04-24,Bad,42.6
7334,1980-04-24,Bad,42.6
7335,1980-04-24,Bad,42.6
7336,1980-04-24,Bad,42.6
7337,1980-04-24,Bad,42.6
7338,1984-06-18,Bad,38.5
7339,1984-06-18,Bad,38.5
7340,1984-04-02,Bad,38.7
7341,1984-04-02,Bad,38.7
7342,1984-04-02,Bad,38.7
7343,1984-04-02,Bad,38.7
7344,1984-04-02,Bad,38.7
7345,1984-04-02,Bad,38.7
7346,1984-04-02,Bad,38.7
7347,1984-04-02,Bad,38.7
7348,1980-09-29,Bad,42.2
7349,1980-09-29,Bad,42.2
7350,1980-09-29,Bad,42.2
7351,1980-09-29,Bad,42.2
7352,1980-09-29,Bad,42.2
7353,1980-09-29,Bad,42.2
7354,1980-09-29,Bad,42.2
7355,1980-09-29,Bad,42.2
7356,1979-10-18,Good,43.2
7357,1979-10-18,Good,43.2
7358,1979-10-18,Good,43.2
7359,1979-10-18,Good,43.2
7360,1986-07-04,Good,36.4
7361,1986-07-04,Good,36.4
7362,1986-07-04,Good,36.4
7363,1986-07-04,Good,36.4
7364,1986-07-04,Good,36.4
7365,1986-07-04,Good,36.4
7366,1986-07-04,Good,36.4
7367,1986-07-04,Good,36.4
7368,1986-07-04,Good,36.4
7369,1986-07-04,Good,36.4
7370,1986-07-04,Good,36.4
7371,1986-07-04,Good,36.4
7372,1986-07-04,Good,36.4
7373,1986-07-04,Good,36.4
7374,1986-07-04,Good,36.4
7375,1986-07-04,Good,36.4
7376,1986-07-04,Good,36.4
7377,1986-07-04,Good,36.4
7378,1986-07-04,Good,36.4
7379,1986-07-04,Good,36.4
7380,1986-07-04,Good,36.4
7381,1980-06-15,Good,42.5
7382,1980-06-15,Good,42.5
7383,1980-06-15,Good,42.5
7384,1980-06-15,Good,42.5
7385,1980-06-15,Good,42.5
7386,1980-06-15,Good,42.5
7387,1981-11-22,Good,41.1
7388,1981-11-22,Good,41.1
7389,1981-11-22,Good,41.1
7390,1981-11-22,Good,41.1
7391,1981-11-22,Good,41.1
7392,1981-11-22,Good,41.1
7393,1981-11-22,Good,41.1
7394,1981-11-22,Good,41.1
7395,1981-11-22,Good,41.1
7396,1992-08-15,Good,30.3
7397,1991-12-17,Good,31.0
7398,1986-07-15,Good,36.4
7399,1983-05-07,Good,39.6
7400,1983-05-07,Good,39.6
7401,1976-09-20,Good,46.2
7402,1976-09-20,Good,46.2
7403,1976-09-20,Good,46.2
7404,1980-05-24,Bad,42.6
7405,1980-05-24,Bad,42.6
7406,1989-01-16,Good,33.9
7407,1989-01-16,Good,33.9
7408,1989-01-16,Good,33.9
7409,1989-01-16,Good,33.9
7410,1989-01-16,Good,33.9
7411,1989-01-16,Good,33.9
7412,1989-01-16,Good,33.9
7413,1989-01-16,Good,33.9
7414,1989-01-16,Good,33.9
7415,1989-01-16,Good,33.9
7416,1989-01-16,Good,33.9
7417,1989-01-16,Good,33.9
7418,1989-01-16,Good,33.9
7419,1989-01-16,Good,33.9
7420,1989-01-16,Good,33.9
7421,1989-01-16,Good,33.9
7422,1984-08-13,Good,38.3
7423,1984-08-13,Good,38.3
7424,1990-06-23,Good,32.5
7425,1985-10-13,Good,37.2
7426,1985-10-13,Good,37.2
7427,1985-10-13,Good,37.2
7428,1983-03-23,Good,39.7
7429,1983-03-23,Good,39.7
7430,1981-04-01,Good,41.7
7431,1981-04-01,Good,41.7
7432,1981-04-01,Good,41.7
7433,1981-04-01,Good,41.7
7434,1981-04-01,Good,41.7
7435,1981-04-01,Good,41.7
7436,1981-04-01,Good,41.7
7437,1981-04-01,Good,41.7
7438,1981-04-01,Good,41.7
7439,1981-04-01,Good,41.7
7440,1981-04-01,Good,41.7
7441,1981-04-01,Good,41.7
7442,1975-11-17,Bad,47.1
7443,1975-11-17,Bad,47.1
7444,1975-11-17,Bad,47.1
7445,1978-08-28,Good,44.3
7446,1978-08-28,Good,44.3
7447,1978-08-28,Good,44.3
7448,1978-08-28,Good,44.3
7449,1983-02-26,Good,39.8
7450,1983-02-26,Good,39.8
7451,1983-02-26,Good,39.8
7452,1983-02-26,Good,39.8
7453,1983-12-22,Good,39.0
7454,1987-03-28,Good,35.7
7455,1986-06-20,Good,36.5
7456,1986-06-20,Good,36.5
7457,1995-02-20,Good,27.8
7458,1995-02-20,Good,27.8
7459,1995-02-20,Good,27.8
7460,1995-02-20,Good,27.8
7461,1995-02-20,Good,27.8
7462,1986-11-30,Good,36.0
7463,1986-11-30,Good,36.0
7464,1986-11-30,Good,36.0
7465,1986-11-30,Good,36.0
7466,1986-11-30,Good,36.0
7467,1986-11-30,Good,36.0
7468,1986-11-30,Good,36.0
7469,1986-11-30,Good,36.0
7470,1986-11-30,Good,36.0
7471,1986-11-30,Good,36.0
7472,1986-11-30,Good,36.0
7473,1986-11-30,Good,36.0
7474,1986-11-30,Good,36.0
7475,1986-11-30,Good,36.0
7476,1977-09-26,Good,45.2
7477,1977-09-26,Good,45.2
7478,1977-09-26,Good,45.2
7479,1977-09-26,Good,45.2
7480,1976-05-09,Bad,46.6
7481,1976-05-09,Bad,46.6
7482,1976-05-09,Bad,46.6
7483,1976-05-09,Bad,46.6
7484,1989-01-29,Good,33.9
7485,1989-01-29,Good,33.9
7486,1989-01-29,Good,33.9
7487,1989-01-29,Good,33.9
7488,1989-01-29,Good,33.9
7489,1989-01-29,Good,33.9
7490,1989-01-29,Good,33.9
7491,1985-08-28,Good,37.3
7492,1985-08-28,Good,37.3
7493,1988-03-28,Good,34.7
7494,1988-03-28,Good,34.7
7495,1988-09-18,Good,34.2
7496,1988-09-18,Good,34.2
7497,1988-09-18,Good,34.2
7498,1988-09-18,Good,34.2
7499,1988-09-18,Good,34.2
7500,1988-09-18,Good,34.2
7501,1988-09-18,Good,34.2
7502,1988-09-18,Good,34.2
7503,1988-09-18,Good,34.2
7504,1988-09-18,Good,34.2
7505,1988-09-18,Good,34.2
7506,1988-09-18,Good,34.2
7507,1988-09-18,Good,34.2
7508,1988-09-18,Good,34.2
7509,1988-09-18,Good,34.2
7510,1988-09-18,Good,34.2
7511,1988-09-18,Good,34.2
7512,1988-09-18,Good,34.2
7513,1988-09-18,Good,34.2
7514,1986-07-14,Bad,36.4
7515,1986-07-14,Bad,36.4
7516,1986-07-14,Bad,36.4
7517,1986-07-14,Bad,36.4
7518,1986-07-14,Bad,36.4
7519,1986-07-14,Bad,36.4
7520,1986-07-14,Bad,36.4
7521,1986-07-14,Bad,36.4
7522,1987-05-26,Bad,35.6
7523,1987-05-26,Bad,35.6
7524,1987-05-26,Bad,35.6
